user_id,posted,item_id,recommend,sentiment_analysis,year
76561198063159016,"Posted April 6, 2014.",570,True,1,2014
murdadar,"Posted January 4, 2015.",219740,True,0,2015
murdadar,"Posted January 4, 2015.",219740,True,0,2015
murdadar,"Posted January 4, 2015.",219740,True,0,2015
76561198083973618,"Posted December 8, 2014.",221100,True,1,2014
76561198083973618,"Posted December 8, 2014.",221100,True,1,2014
76561198083973618,"Posted December 8, 2014.",221100,True,1,2014
76561198042491372,"Posted April 27, 2015.",344760,False,2,2015
76561198081203054,"Posted December 21, 2013.",208580,True,2,2013
Purple_Purgatory,"Posted July 26, 2012.",32370,True,2,2012
76561198056156998,"Posted March 14, 2015.",301520,True,0,2015
76561198056156998,"Posted March 14, 2015.",301520,True,0,2015
76561198056156998,"Posted March 14, 2015.",301520,True,0,2015
76561198056156998,"Posted March 14, 2015.",301520,True,0,2015
pixelism,"Posted July 30, 2015.",8930,True,1,2015
Pyro_Lizard,"Posted August 23, 2015.",218620,True,1,2015
Pystar,"Posted March 12, 2015.",247000,True,2,2015
Pystar,"Posted March 12, 2015.",247000,True,2,2015
unlivingroy,"Posted July 3, 2014.",221100,True,2,2014
unlivingroy,"Posted July 3, 2014.",221100,True,2,2014
unlivingroy,"Posted July 3, 2014.",221100,True,2,2014
donaldqinshihunagditrump,"Posted March 7, 2014.",238320,True,2,2014
donaldqinshihunagditrump,"Posted March 7, 2014.",238320,True,2,2014
donaldqinshihunagditrump,"Posted March 7, 2014.",238320,True,2,2014
SSchubert,"Posted May 11, 2015.",335330,False,0,2015
SSchubert,"Posted May 11, 2015.",335330,False,0,2015
Kane007,"Posted June 5, 2015.",313740,False,0,2015
Kane007,"Posted June 5, 2015.",313740,False,0,2015
Kane007,"Posted June 5, 2015.",313740,False,0,2015
iamquik,"Posted May 31, 2015.",440,True,1,2015
76561198014047236,"Posted April 20, 2015.",351290,True,0,2015
RadioactiveWarlord,"Posted December 1, 2014.",214490,True,2,2014
raelwhiteout,"Posted November 23, 2010.",40100,True,0,2010
raelwhiteout,"Posted November 23, 2010.",40100,True,0,2010
raelwhiteout,"Posted November 23, 2010.",40100,True,0,2010
raelwhiteout,"Posted November 23, 2010.",40100,True,0,2010
raelwhiteout,"Posted November 23, 2010.",40100,True,0,2010
raelwhiteout,"Posted November 23, 2010.",40100,True,0,2010
raelwhiteout,"Posted November 23, 2010.",40100,True,0,2010
76561198074053059,"Posted January 17, 2015.",221100,True,2,2015
76561198074053059,"Posted January 17, 2015.",221100,True,2,2015
mopoops,"Posted April 15, 2015.",271590,True,0,2015
mopoops,"Posted April 15, 2015.",271590,True,0,2015
AURLNAME,"Posted February 4, 2015.",346010,True,2,2015
dark_skeleton,"Posted December 5, 2015.",25010,True,0,2015
dark_skeleton,"Posted December 5, 2015.",25010,True,0,2015
dark_skeleton,"Posted December 5, 2015.",25010,True,0,2015
76561198052106915,"Posted November 6, 2015.",357330,True,1,2015
kukkai_kfz,"Posted March 18, 2015.",440,True,2,2015
kukkai_kfz,"Posted March 18, 2015.",440,True,2,2015
76561198024531364,"Posted October 10, 2014.",244850,True,2,2014
76561198024531364,"Posted October 10, 2014.",244850,True,2,2014
raviyn,"Posted February 2, 2015.",319630,True,2,2015
Dyllz,"Posted June 29, 2014.",49520,True,1,2014
Ravironio,"Posted December 12, 2015.",206190,True,2,2015
Rawrimaviking,"Posted February 19, 2015.",266510,True,2,2015
76561198075257303,"Posted January 23, 2015.",313120,True,2,2015
76561197981203305,"Posted January 14, 2015.",102500,True,2,2015
76561197981203305,"Posted January 14, 2015.",102500,True,2,2015
76561197981203305,"Posted January 14, 2015.",102500,True,2,2015
76561197981203305,"Posted January 14, 2015.",102500,True,2,2015
76561197981203305,"Posted January 14, 2015.",102500,True,2,2015
recklesspug,"Posted December 29, 2013.",34870,False,2,2013
76561198059867666,"Posted November 27, 2013.",230410,True,2,2013
kmcca138,"Posted October 1, 2013.",72850,True,1,2013
76561198151925003,"Posted December 7, 2014.",321980,True,2,2014
76561198151925003,"Posted December 7, 2014.",321980,True,2,2014
76561198057594218,"Posted March 25, 2015.",342300,True,0,2015
76561198057594218,"Posted March 25, 2015.",342300,True,0,2015
76561198075983645,"Posted February 2, 2014.",208090,True,2,2014
76561198075983645,"Posted February 2, 2014.",208090,True,2,2014
76561198075983645,"Posted February 2, 2014.",208090,True,2,2014
76561198075983645,"Posted February 2, 2014.",208090,True,2,2014
76561198075983645,"Posted February 2, 2014.",208090,True,2,2014
76561198094936736,"Posted May 30, 2014.",242760,True,2,2014
76561198094936736,"Posted May 30, 2014.",242760,True,2,2014
76561198094936736,"Posted May 30, 2014.",242760,True,2,2014
76561198094936736,"Posted May 30, 2014.",242760,True,2,2014
76561198094936736,"Posted May 30, 2014.",242760,True,2,2014
76561198094936736,"Posted May 30, 2014.",242760,True,2,2014
76561198094936736,"Posted May 30, 2014.",242760,True,2,2014
76561198094936736,"Posted May 30, 2014.",242760,True,2,2014
RedOctopusTent,"Posted October 3, 2014.",242920,True,2,2014
RED_PRIDE,"Posted January 28, 2015.",107900,False,2,2015
RED_PRIDE,"Posted January 28, 2015.",107900,False,2,2015
76561198277039934,"Posted November 6, 2014.",224540,True,2,2014
R4iNy,"Posted June 26, 2014.",24240,True,2,2014
R4iNy,"Posted June 26, 2014.",24240,True,2,2014
R4iNy,"Posted June 26, 2014.",24240,True,2,2014
R4iNy,"Posted June 26, 2014.",24240,True,2,2014
76561198107946315,"Posted November 25, 2014.",570,True,0,2014
76561198055325855,"Posted December 29, 2013.",35720,True,2,2013
reservegoalie,"Posted November 18, 2014.",206440,True,2,2014
76561198035721155,"Posted August 17, 2014.",730,True,0,2014
76561198035721155,"Posted August 17, 2014.",730,True,0,2014
76561198044557792,"Posted July 17, 2015.",72850,True,0,2015
Revan_Aldrei,"Posted June 20, 2015.",203160,True,2,2015
Revan_Aldrei,"Posted June 20, 2015.",203160,True,2,2015
Revan_Aldrei,"Posted June 20, 2015.",203160,True,2,2015
Revan_Aldrei,"Posted June 20, 2015.",203160,True,2,2015
Revan_Aldrei,"Posted June 20, 2015.",203160,True,2,2015
Revan_Aldrei,"Posted June 20, 2015.",203160,True,2,2015
Revan_Aldrei,"Posted June 20, 2015.",203160,True,2,2015
Revan_Aldrei,"Posted June 20, 2015.",203160,True,2,2015
revolverace,"Posted November 27, 2015.",236110,True,1,2015
revolverace,"Posted November 27, 2015.",236110,True,1,2015
revolverace,"Posted November 27, 2015.",236110,True,1,2015
revolverace,"Posted November 27, 2015.",236110,True,1,2015
de_reyals,"Posted December 3, 2015.",287290,True,1,2015
Matoota,"Posted August 20, 2014.",209000,True,1,2014
bigmangina,"Posted April 29, 2014.",550,True,2,2014
bigmangina,"Posted April 29, 2014.",550,True,2,2014
76561198088143921,"Posted September 20, 2013.",44350,True,1,2013
76561198088143921,"Posted September 20, 2013.",44350,True,1,2013
76561198088143921,"Posted September 20, 2013.",44350,True,1,2013
76561198088143921,"Posted September 20, 2013.",44350,True,1,2013
76561198088143921,"Posted September 20, 2013.",44350,True,1,2013
76561198088143921,"Posted September 20, 2013.",44350,True,1,2013
pizzaman12,"Posted January 10, 2014.",241540,True,1,2014
pizzaman12,"Posted January 10, 2014.",241540,True,1,2014
pizzaman12,"Posted January 10, 2014.",241540,True,1,2014
pizzaman12,"Posted January 10, 2014.",241540,True,1,2014
pizzaman12,"Posted January 10, 2014.",241540,True,1,2014
pizzaman12,"Posted January 10, 2014.",241540,True,1,2014
76561198060295827,"Posted December 31, 2015.",4000,True,1,2015
rinco69,"Posted December 6, 2015.",4000,True,2,2015
rinco69,"Posted December 6, 2015.",4000,True,2,2015
76561198104547955,"Posted April 13, 2015.",209160,True,2,2015
noidhazbeendetectedno,"Posted November 13, 2015.",730,False,0,2015
noidhazbeendetectedno,"Posted November 13, 2015.",730,False,0,2015
hannyp,"Posted December 28, 2013.",35140,True,2,2013
hannyp,"Posted December 28, 2013.",35140,True,2,2013
hannyp,"Posted December 28, 2013.",35140,True,2,2013
hannyp,"Posted December 28, 2013.",35140,True,2,2013
76561198052479552,"Posted June 13, 2014.",236850,True,2,2014
76561198052479552,"Posted June 13, 2014.",236850,True,2,2014
76561198052479552,"Posted June 13, 2014.",236850,True,2,2014
76561198052479552,"Posted June 13, 2014.",236850,True,2,2014
76561198052479552,"Posted June 13, 2014.",236850,True,2,2014
76561198052479552,"Posted June 13, 2014.",236850,True,2,2014
76561198052479552,"Posted June 13, 2014.",236850,True,2,2014
76561198052479552,"Posted June 13, 2014.",236850,True,2,2014
76561198052479552,"Posted June 13, 2014.",236850,True,2,2014
76561198077421896,"Posted March 6, 2014.",8930,True,2,2014
rixs,"Posted December 19, 2014.",304930,False,1,2014
3548548564856498484894,"Posted October 16, 2015.",65980,False,1,2015
3548548564856498484894,"Posted October 16, 2015.",65980,False,1,2015
3548548564856498484894,"Posted October 16, 2015.",65980,False,1,2015
3548548564856498484894,"Posted October 16, 2015.",65980,False,1,2015
3548548564856498484894,"Posted October 16, 2015.",65980,False,1,2015
3548548564856498484894,"Posted October 16, 2015.",65980,False,1,2015
NoSwagm8,"Posted April 11, 2015.",252490,False,0,2015
NoSwagm8,"Posted April 11, 2015.",252490,False,0,2015
NoSwagm8,"Posted April 11, 2015.",252490,False,0,2015
NoSwagm8,"Posted April 11, 2015.",252490,False,0,2015
76561198065900839,"Posted June 7, 2014.",244850,True,2,2014
76561198065900839,"Posted June 7, 2014.",244850,True,2,2014
76561198065900839,"Posted June 7, 2014.",244850,True,2,2014
76561198065900839,"Posted June 7, 2014.",244850,True,2,2014
76561198065900839,"Posted June 7, 2014.",244850,True,2,2014
76561198040603456,"Posted February 2, 2014.",630,True,2,2014
76561198040603456,"Posted February 2, 2014.",630,True,2,2014
76561198056707717,"Posted August 15, 2015.",730,True,2,2015
76561198056707717,"Posted August 15, 2015.",730,True,2,2015
76561198101520512,"Posted April 18, 2015.",218620,True,2,2015
roguejet,"Posted March 29, 2015.",34330,True,0,2015
roguejet,"Posted March 29, 2015.",34330,True,0,2015
76561198070139450,"Posted August 14, 2015.",367240,False,0,2015
rojomojo890,"Posted April 13, 2015.",234190,True,0,2015
76561198044236862,"Posted January 5, 2015.",35450,True,1,2015
TheRealRoLLy,"Posted February 26, 2015.",570,True,1,2015
Roodles,"Posted December 19, 2014.",730,True,2,2014
Roodles,"Posted December 19, 2014.",730,True,2,2014
76561198075973825,"Posted September 21, 2015.",201810,True,1,2015
76561198308665434,"Posted February 27, 2015.",570,True,1,2015
76561198308665434,"Posted February 27, 2015.",570,True,1,2015
76561198308665434,"Posted February 27, 2015.",570,True,1,2015
76561198308665434,"Posted February 27, 2015.",570,True,1,2015
76561198308665434,"Posted February 27, 2015.",570,True,1,2015
76561198308665434,"Posted February 27, 2015.",570,True,1,2015
adli15,"Posted January 5, 2015.",48700,True,0,2015
adli15,"Posted January 5, 2015.",48700,True,0,2015
76561198050590067,"Posted June 22, 2014.",212500,True,2,2014
76561198078909556,"Posted March 25, 2014.",47410,False,2,2014
76561198078909556,"Posted March 25, 2014.",47410,False,2,2014
76561198078909556,"Posted March 25, 2014.",47410,False,2,2014
76561198078909556,"Posted March 25, 2014.",47410,False,2,2014
ScoutCounterAttack,"Posted January 17, 2014.",212180,False,0,2014
ScoutCounterAttack,"Posted January 17, 2014.",212180,False,0,2014
ScoutCounterAttack,"Posted January 17, 2014.",212180,False,0,2014
76561198092310770,"Posted December 20, 2013.",550,True,2,2013
76561198092310770,"Posted December 20, 2013.",550,True,2,2013
76561198092310770,"Posted December 20, 2013.",550,True,2,2013
76561198092310770,"Posted December 20, 2013.",550,True,2,2013
76561198092310770,"Posted December 20, 2013.",550,True,2,2013
76561198092310770,"Posted December 20, 2013.",550,True,2,2013
jgrulez,"Posted December 11, 2013.",200710,True,2,2013
76561198103697364,"Posted October 2, 2013.",440,True,2,2013
76561198103697364,"Posted October 2, 2013.",440,True,2,2013
76561198103697364,"Posted October 2, 2013.",440,True,2,2013
76561198061851487,"Posted February 11, 2013.",65800,True,2,2013
76561198061679549,"Posted June 14, 2015.",330840,True,2,2015
ryukahtk,"Posted April 13, 2014.",243870,True,2,2014
ryukahtk,"Posted April 13, 2014.",243870,True,2,2014
ryukahtk,"Posted April 13, 2014.",243870,True,2,2014
76561198058800703,"Posted November 1, 2015.",218620,True,2,2015
penguiin1,"Posted April 8, 2014.",236390,True,0,2014
penguiin1,"Posted April 8, 2014.",236390,True,0,2014
penguiin1,"Posted April 8, 2014.",236390,True,0,2014
penguiin1,"Posted April 8, 2014.",236390,True,0,2014
SakifX9,"Posted September 1, 2015.",72850,True,0,2015
SakifX9,"Posted September 1, 2015.",72850,True,0,2015
SakifX9,"Posted September 1, 2015.",72850,True,0,2015
SakifX9,"Posted September 1, 2015.",72850,True,0,2015
SakifX9,"Posted September 1, 2015.",72850,True,0,2015
SakifX9,"Posted September 1, 2015.",72850,True,0,2015
SakifX9,"Posted September 1, 2015.",72850,True,0,2015
SakifX9,"Posted September 1, 2015.",72850,True,0,2015
SakifX9,"Posted September 1, 2015.",72850,True,0,2015
SakifX9,"Posted September 1, 2015.",72850,True,0,2015
76561198051644906,"Posted August 22, 2015.",232090,True,2,2015
76561198051644906,"Posted August 22, 2015.",232090,True,2,2015
76561198051644906,"Posted August 22, 2015.",232090,True,2,2015
76561198051644906,"Posted August 22, 2015.",232090,True,2,2015
Hispania,"Posted September 3, 2014.",730,True,2,2014
76561198071873679,"Posted July 5, 2012.",207250,True,2,2012
icphoton,"Posted May 30, 2012.",38240,True,2,2012
SaltySpittoon,"Posted February 19, 2013.",200210,True,2,2013
SaltySpittoon,"Posted February 19, 2013.",200210,True,2,2013
76561198132392635,"Posted August 18, 2014.",313340,True,0,2014
76561198132392635,"Posted August 18, 2014.",313340,True,0,2014
76561198132392635,"Posted August 18, 2014.",313340,True,0,2014
76561198132392635,"Posted August 18, 2014.",313340,True,0,2014
76561198132392635,"Posted August 18, 2014.",313340,True,0,2014
76561198132392635,"Posted August 18, 2014.",313340,True,0,2014
76561198132392635,"Posted August 18, 2014.",313340,True,0,2014
76561198137804149,"Posted August 10, 2015.",65800,True,2,2015
76561198058241886,"Posted July 6, 2015.",223710,True,0,2015
76561198058241886,"Posted July 6, 2015.",223710,True,0,2015
Sam_Slade,"Posted June 22, 2015.",1250,True,2,2015
Sam_Slade,"Posted June 22, 2015.",1250,True,2,2015
Sam_Slade,"Posted June 22, 2015.",1250,True,2,2015
Sam_Slade,"Posted June 22, 2015.",1250,True,2,2015
Sam_Slade,"Posted June 22, 2015.",1250,True,2,2015
Sam_Slade,"Posted June 22, 2015.",1250,True,2,2015
samham1,"Posted June 22, 2015.",48700,True,2,2015
samham1,"Posted June 22, 2015.",48700,True,2,2015
samham1,"Posted June 22, 2015.",48700,True,2,2015
samham1,"Posted June 22, 2015.",48700,True,2,2015
samham1,"Posted June 22, 2015.",48700,True,2,2015
samham1,"Posted June 22, 2015.",48700,True,2,2015
bumpy213,"Posted November 18, 2013.",218230,True,2,2013
76561198067884266,"Posted July 1, 2014.",8930,True,2,2014
76561198050680344,"Posted August 30, 2014.",238430,True,2,2014
goldderpnerd,"Posted January 7, 2014.",252490,True,1,2014
76561198068302605,"Posted April 16, 2015.",730,True,2,2015
76561198068302605,"Posted April 16, 2015.",730,True,2,2015
hentaisandysenpai,"Posted September 25, 2014.",550,True,1,2014
hentaisandysenpai,"Posted September 25, 2014.",550,True,1,2014
hentaisandysenpai,"Posted September 25, 2014.",550,True,1,2014
hentaisandysenpai,"Posted September 25, 2014.",550,True,1,2014
hentaisandysenpai,"Posted September 25, 2014.",550,True,1,2014
hentaisandysenpai,"Posted September 25, 2014.",550,True,1,2014
KRASA,"Posted February 23, 2015.",221380,True,1,2015
KRASA,"Posted February 23, 2015.",221380,True,1,2015
KRASA,"Posted February 23, 2015.",221380,True,1,2015
KRASA,"Posted February 23, 2015.",221380,True,1,2015
KRASA,"Posted February 23, 2015.",221380,True,1,2015
S1F,"Posted February 5, 2015.",730,True,0,2015
76561198072904490,"Posted February 9, 2015.",319510,True,0,2015
76561198058535930,"Posted September 27, 2015.",200260,True,0,2015
76561198084357605,"Posted May 10, 2015.",440,True,2,2015
SpaghettiNoodles,"Posted August 17, 2015.",226320,False,0,2015
76561198073094808,"Posted November 3, 2015.",238460,True,0,2015
76561198073570262,"Posted May 16, 2015.",45760,True,2,2015
76561198149898927,"Posted March 28, 2014.",24200,True,2,2014
76561198149898927,"Posted March 28, 2014.",24200,True,2,2014
76561198149898927,"Posted March 28, 2014.",24200,True,2,2014
76561198058760041,"Posted January 3, 2014.",200210,True,0,2014
76561198058760041,"Posted January 3, 2014.",200210,True,0,2014
76561198058760041,"Posted January 3, 2014.",200210,True,0,2014
76561198058760041,"Posted January 3, 2014.",200210,True,0,2014
76561198058760041,"Posted January 3, 2014.",200210,True,0,2014
76561198058760041,"Posted January 3, 2014.",200210,True,0,2014
76561198058760041,"Posted January 3, 2014.",200210,True,0,2014
76561198058760041,"Posted January 3, 2014.",200210,True,0,2014
Batthew,"Posted August 6, 2015.",570,True,2,2015
Batthew,"Posted August 6, 2015.",570,True,2,2015
Batthew,"Posted August 6, 2015.",570,True,2,2015
Batthew,"Posted August 6, 2015.",570,True,2,2015
Batthew,"Posted August 6, 2015.",570,True,2,2015
Madkeen,"Posted November 28, 2013.",230410,True,2,2013
Madkeen,"Posted November 28, 2013.",230410,True,2,2013
76561198095481091,"Posted October 26, 2015.",295110,True,2,2015
76561198106191230,"Posted March 26, 2014.",10500,True,1,2014
Scypher406,"Posted August 8, 2014.",227940,True,2,2014
76561198053314010,"Posted December 27, 2015.",39000,True,2,2015
76561198053314010,"Posted December 27, 2015.",39000,True,2,2015
76561198053314010,"Posted December 27, 2015.",39000,True,2,2015
76561198053314010,"Posted December 27, 2015.",39000,True,2,2015
76561198053314010,"Posted December 27, 2015.",39000,True,2,2015
76561198094515883,"Posted July 18, 2015.",234190,True,1,2015
DarkestYT,"Posted June 15, 2015.",211820,True,1,2015
DarkestYT,"Posted June 15, 2015.",211820,True,1,2015
BrainyManiac,"Posted December 31, 2014.",248610,True,1,2014
BrainyManiac,"Posted December 31, 2014.",248610,True,1,2014
BrainyManiac,"Posted December 31, 2014.",248610,True,1,2014
BrainyManiac,"Posted December 31, 2014.",248610,True,1,2014
BrainyManiac,"Posted December 31, 2014.",248610,True,1,2014
76561198023905821,"Posted October 9, 2014.",215530,True,1,2014
AnonRookie,"Posted December 21, 2013.",205100,True,2,2013
AnonRookie,"Posted December 21, 2013.",205100,True,2,2013
AnonRookie,"Posted December 21, 2013.",205100,True,2,2013
AnonRookie,"Posted December 21, 2013.",205100,True,2,2013
AnonRookie,"Posted December 21, 2013.",205100,True,2,2013
AnonRookie,"Posted December 21, 2013.",205100,True,2,2013
AnonRookie,"Posted December 21, 2013.",205100,True,2,2013
76561198124225196,"Posted May 5, 2013.",35450,True,1,2013
swatgamerbr,"Posted March 27, 2014.",238320,True,2,2014
asdasdfgdsAD,"Posted March 3, 2014.",13570,True,1,2014
asdasdfgdsAD,"Posted March 3, 2014.",13570,True,1,2014
asdasdfgdsAD,"Posted March 3, 2014.",13570,True,1,2014
selfishpiggy,"Posted January 2, 2014.",211400,True,1,2014
lilwoynintehhizzle,"Posted May 26, 2014.",236430,True,2,2014
RadicalLapis,"Posted August 18, 2015.",346110,True,2,2015
RadicalLapis,"Posted August 18, 2015.",346110,True,2,2015
RadicalLapis,"Posted August 18, 2015.",346110,True,2,2015
RadicalLapis,"Posted August 18, 2015.",346110,True,2,2015
76561197991787618,"Posted November 14, 2014.",281050,True,2,2014
76561198103169817,"Posted August 27, 2014.",230410,True,1,2014
76561198078320166,"Posted July 9, 2014.",9480,True,1,2014
76561197963469414,"Posted May 10, 2014.",4000,True,2,2014
76561197963469414,"Posted May 10, 2014.",4000,True,2,2014
76561197963469414,"Posted May 10, 2014.",4000,True,2,2014
sarge_017,"Posted November 26, 2015.",211420,True,0,2015
76561198100973546,"Posted August 7, 2015.",214950,True,0,2015
76561198045763207,"Posted December 25, 2013.",222750,True,0,2013
76561198042951492,"Posted November 7, 2014.",33930,True,2,2014
76561198137483741,"Posted December 21, 2013.",22370,True,2,2013
benjamingarrison,"Posted January 2, 2014.",220780,True,2,2014
benjamingarrison,"Posted January 2, 2014.",220780,True,2,2014
benjamingarrison,"Posted January 2, 2014.",220780,True,2,2014
benjamingarrison,"Posted January 2, 2014.",220780,True,2,2014
benjamingarrison,"Posted January 2, 2014.",220780,True,2,2014
76561198054564148,"Posted April 28, 2014.",224260,True,1,2014
76561198054564148,"Posted April 28, 2014.",224260,True,1,2014
76561198054564148,"Posted April 28, 2014.",224260,True,1,2014
76561198054564148,"Posted April 28, 2014.",224260,True,1,2014
76561198054564148,"Posted April 28, 2014.",224260,True,1,2014
76561198054564148,"Posted April 28, 2014.",224260,True,1,2014
ShadowExtreme,"Posted April 15, 2014.",440,True,1,2014
DappledWithBrownies,"Posted June 13, 2015.",8930,True,2,2015
gunners0305,"Posted July 16, 2014.",248570,True,0,2014
itran1,"Posted July 19, 2015.",319630,True,2,2015
itran1,"Posted July 19, 2015.",319630,True,2,2015
76561198052040052,"Posted April 23, 2014.",4000,True,2,2014
76561198052040052,"Posted April 23, 2014.",4000,True,2,2014
Shemhamphorasch,"Posted December 15, 2014.",730,True,2,2014
76561198048591022,"Posted August 6, 2014.",301520,True,2,2014
shikane,"Posted December 24, 2015.",333950,True,0,2015
analcleanser,"Posted December 24, 2015.",730,True,2,2015
analcleanser,"Posted December 24, 2015.",730,True,2,2015
analcleanser,"Posted December 24, 2015.",730,True,2,2015
76561198109775138,"Posted August 24, 2015.",35450,True,2,2015
76561198065077477,"Posted August 21, 2014.",220240,False,0,2014
76561198082063937,"Posted August 18, 2014.",235460,True,2,2014
76561197966979423,"Posted July 18, 2014.",238460,True,2,2014
76561197966979423,"Posted July 18, 2014.",238460,True,2,2014
GotNothingBetterToDo,"Posted June 26, 2014.",211420,True,2,2014
GotNothingBetterToDo,"Posted June 26, 2014.",211420,True,2,2014
76561198067736111,"Posted June 25, 2014.",236390,True,2,2014
rscroop,"Posted July 3, 2015.",49520,True,1,2015
rscroop,"Posted July 3, 2015.",49520,True,1,2015
rscroop,"Posted July 3, 2015.",49520,True,1,2015
rscroop,"Posted July 3, 2015.",49520,True,1,2015
76561198064993980,"Posted December 8, 2015.",730,True,2,2015
Shweety,"Posted September 30, 2015.",730,True,2,2015
metalredlink183,"Posted May 26, 2014.",222880,True,2,2014
SillyBilly1089,"Posted July 14, 2013.",218230,True,2,2013
Simcra,"Posted April 6, 2014.",205100,True,2,2014
Singularity_iOS,"Posted April 2, 2013.",550,True,2,2013
Singularity_iOS,"Posted April 2, 2013.",550,True,2,2013
Singularity_iOS,"Posted April 2, 2013.",550,True,2,2013
Singularity_iOS,"Posted April 2, 2013.",550,True,2,2013
el-Gusto,"Posted December 2, 2015.",271590,True,1,2015
el-Gusto,"Posted December 2, 2015.",271590,True,1,2015
el-Gusto,"Posted December 2, 2015.",271590,True,1,2015
elnegrohermoso,"Posted July 8, 2014.",1900,False,2,2014
Moghur,"Posted May 29, 2015.",374570,True,1,2015
Moghur,"Posted May 29, 2015.",374570,True,1,2015
Moghur,"Posted May 29, 2015.",374570,True,1,2015
Moghur,"Posted May 29, 2015.",374570,True,1,2015
Moghur,"Posted May 29, 2015.",374570,True,1,2015
Moghur,"Posted May 29, 2015.",374570,True,1,2015
Moghur,"Posted May 29, 2015.",374570,True,1,2015
Chocolateness,"Posted June 17, 2014.",224600,True,1,2014
Chocolateness,"Posted June 17, 2014.",224600,True,1,2014
Chocolateness,"Posted June 17, 2014.",224600,True,1,2014
Chocolateness,"Posted June 17, 2014.",224600,True,1,2014
Chocolateness,"Posted June 17, 2014.",224600,True,1,2014
Chocolateness,"Posted June 17, 2014.",224600,True,1,2014
Chocolateness,"Posted June 17, 2014.",224600,True,1,2014
76561198050365270,"Posted December 28, 2015.",236390,False,1,2015
SpiritOfDeath2,"Posted November 8, 2014.",214950,True,1,2014
SpiritOfDeath2,"Posted November 8, 2014.",214950,True,1,2014
SpiritOfDeath2,"Posted November 8, 2014.",214950,True,1,2014
SpiritOfDeath2,"Posted November 8, 2014.",214950,True,1,2014
SpiritOfDeath2,"Posted November 8, 2014.",214950,True,1,2014
SpiritOfDeath2,"Posted November 8, 2014.",214950,True,1,2014
SpiritOfDeath2,"Posted November 8, 2014.",214950,True,1,2014
SpiritOfDeath2,"Posted November 8, 2014.",214950,True,1,2014
SpiritOfDeath2,"Posted November 8, 2014.",214950,True,1,2014
SpiritOfDeath2,"Posted November 8, 2014.",214950,True,1,2014
76561198059366714,"Posted December 10, 2013.",224260,True,0,2013
76561198059366714,"Posted December 10, 2013.",224260,True,0,2013
76561198059366714,"Posted December 10, 2013.",224260,True,0,2013
76561198059366714,"Posted December 10, 2013.",224260,True,0,2013
BearVoSir,"Posted December 9, 2015.",299740,False,0,2015
76561198039606680,"Posted October 20, 2014.",253710,False,0,2014
76561198039606680,"Posted October 20, 2014.",253710,False,0,2014
76561198039606680,"Posted October 20, 2014.",253710,False,0,2014
bfraserlikesgames,"Posted October 4, 2015.",339800,True,1,2015
bfraserlikesgames,"Posted October 4, 2015.",339800,True,1,2015
76561198071644316,"Posted April 13, 2015.",24240,True,2,2015
76561198013296434,"Posted March 8, 2015.",1250,True,2,2015
chefmisery,"Posted October 30, 2014.",206210,True,2,2014
chefmisery,"Posted October 30, 2014.",206210,True,2,2014
76561198071631039,"Posted April 1, 2015.",289950,True,0,2015
skotavus,"Posted June 16, 2015.",214490,False,2,2015
SoOutOfLuck,"Posted June 13, 2015.",252490,False,0,2015
SoOutOfLuck,"Posted June 13, 2015.",252490,False,0,2015
sky_track,"Posted October 20, 2015.",245550,True,2,2015
sky_track,"Posted October 20, 2015.",245550,True,2,2015
sky_track,"Posted October 20, 2015.",245550,True,2,2015
sky_track,"Posted October 20, 2015.",245550,True,2,2015
sky_track,"Posted October 20, 2015.",245550,True,2,2015
sky_track,"Posted October 20, 2015.",245550,True,2,2015
sky_track,"Posted October 20, 2015.",245550,True,2,2015
sky_track,"Posted October 20, 2015.",245550,True,2,2015
sky_track,"Posted October 20, 2015.",245550,True,2,2015
skylord30,"Posted October 11, 2015.",249870,True,2,2015
skylord30,"Posted October 11, 2015.",249870,True,2,2015
76561198062091405,"Posted September 21, 2015.",363970,True,2,2015
76561198075234879,"Posted September 18, 2015.",207620,True,0,2015
slaydread,"Posted October 29, 2013.",219740,True,1,2013
slaydread,"Posted October 29, 2013.",219740,True,1,2013
slaydread,"Posted October 29, 2013.",219740,True,1,2013
slaydread,"Posted October 29, 2013.",219740,True,1,2013
76561198053793261,"Posted August 25, 2013.",207610,True,1,2013
slicer11221,"Posted December 13, 2012.",400,True,2,2012
slicer11221,"Posted December 13, 2012.",400,True,2,2012
ethanabey,"Posted December 13, 2012.",220,True,1,2012
ethanabey,"Posted December 13, 2012.",220,True,1,2012
ethanabey,"Posted December 13, 2012.",220,True,1,2012
76561198072534619,"Posted November 24, 2012.",440,True,1,2012
76561198072534619,"Posted November 24, 2012.",440,True,1,2012
76561198072534619,"Posted November 24, 2012.",440,True,1,2012
Slynx_,"Posted February 17, 2015.",211820,True,1,2015
Slynx_,"Posted February 17, 2015.",211820,True,1,2015
Slynx_,"Posted February 17, 2015.",211820,True,1,2015
Slynx_,"Posted February 17, 2015.",211820,True,1,2015
Slynx_,"Posted February 17, 2015.",211820,True,1,2015
Slynx_,"Posted February 17, 2015.",211820,True,1,2015
DeadFishCorporation,"Posted February 14, 2015.",301520,False,2,2015
DeadFishCorporation,"Posted February 14, 2015.",301520,False,2,2015
DeadFishCorporation,"Posted February 14, 2015.",301520,False,2,2015
